case,field,type,status,computed,reference,diff
ComputeUASeparationFunction_zero.0.0.1,alpha,array,IDENTICAL,,,size=         200
ComputeUASeparationFunction_zero.0.0.1,coefs,array,IDENTICAL,,,size=        1200
ComputeUASeparationFunction_zero.0.0.1,userprop,scalar,IDENTICAL,0.0000000000000000,0.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,re,scalar,IDENTICAL,1627863.0000000000,1627863.0000000000,
ComputeUASeparationFunction_zero.0.0.1,numalf,scalar,IDENTICAL,200,200,
ComputeUASeparationFunction_zero.0.0.1,numalf,scalar,IDENTICAL,200,200,
ComputeUASeparationFunction_zero.0.0.1,numalf,scalar,IDENTICAL,200,200,
ComputeUASeparationFunction_zero.0.0.1,alpha0,scalar,IDENTICAL,3.6808138713226926E-002,3.6808138713226926E-002,
ComputeUASeparationFunction_zero.0.0.1,alpha1,scalar,IDENTICAL,0.12164416051637122,0.12164416051637122,
ComputeUASeparationFunction_zero.0.0.1,alpha2,scalar,IDENTICAL,-0.12164416051637122,-0.12164416051637122,
ComputeUASeparationFunction_zero.0.0.1,eta_e,scalar,IDENTICAL,1.0000000000000000,1.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,c_nalpha,scalar,IDENTICAL,0.56099200000000005,0.56099200000000005,
ComputeUASeparationFunction_zero.0.0.1,c_lalpha,scalar,IDENTICAL,0.37363000000000002,0.37363000000000002,
ComputeUASeparationFunction_zero.0.0.1,t_f0,scalar,IDENTICAL,3.0000000000000000,3.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,t_v0,scalar,IDENTICAL,6.0000000000000000,6.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,t_p,scalar,IDENTICAL,1.7000000000000000,1.7000000000000000,
ComputeUASeparationFunction_zero.0.0.1,t_vl,scalar,IDENTICAL,11.000000000000000,11.000000000000000,
ComputeUASeparationFunction_zero.0.0.1,b1,scalar,IDENTICAL,0.14000000000000001,0.14000000000000001,
ComputeUASeparationFunction_zero.0.0.1,b2,scalar,IDENTICAL,0.53000000000000003,0.53000000000000003,
ComputeUASeparationFunction_zero.0.0.1,b5,scalar,IDENTICAL,5.0000000000000000,5.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,a1,scalar,IDENTICAL,0.29999999999999999,0.29999999999999999,
ComputeUASeparationFunction_zero.0.0.1,a2,scalar,IDENTICAL,0.69999999999999996,0.69999999999999996,
ComputeUASeparationFunction_zero.0.0.1,a5,scalar,IDENTICAL,1.0000000000000000,1.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,s1,scalar,IDENTICAL,0.0000000000000000,0.0000000000000000,
ComputeUASeparationFunction_zero.0.0.1,s2,scalar,IDENTICAL,0.0000000000000000,0.0000000000000000,
